,Title,Metascore,tomatoMeter,tomatoUserMeter,scaledIMDb,Mean_Rating
14701,All About Lurleen,,,,64.46652232477655,64.46652232477655
22729,Jak se budí princezny,,,,64.46593296557012,64.46593296557012
22990,Don's Party,,,64.0,64.92855566692799,64.464277833464
8436,Oxygen,,77.0,55.0,61.39181657914192,64.46393885971396
4976,Crazy/Beautiful,61.0,63.0,69.0,64.85387082225844,64.46346770556461
40361,Crazy/Beautiful,61.0,63.0,69.0,64.85387082225844,64.46346770556461
34221,London Can Take It!,,,,64.4634463032291,64.4634463032291
15427,Begotten,,67.0,66.0,60.38656660504853,64.46218886834951
21226,Laf u srcu,,,,64.46075452683561,64.46075452683561
20424,Private Teacher,,,,64.46018944303647,64.46018944303647
33128,Higher Than a Kite,,,,64.45995186177682,64.45995186177682
28935,23 Paces to Baker Street,,,63.0,65.91886365714146,64.45943182857073
29372,Ich denke oft an Piroschka,,,,64.4587224290433,64.4587224290433
25765,Play Dirty,,,63.0,65.91389947837399,64.456949739187
12378,Cremaster 4,,67.0,64.0,62.36995428432388,64.45665142810796
36941,Love Business,,,,64.45554897348342,64.45554897348342
14590,Teenage Bonnie and Klepto Clyde,,,68.0,60.91066323009076,64.45533161504538
23428,Lemora: A Child's Tale of the Supernatural,49.0,86.0,59.0,63.810337190931065,64.45258429773277
4322,Santa vs. the Snowman 3D,,81.0,49.0,63.35474149104552,64.45158049701517
13046,War Stories,,,67.0,61.90142543572093,64.45071271786047
39543,Traitor,60.0,64.0,64.0,69.80162206364386,64.45040551591097
19114,Where Are the Children?,,,67.0,61.89783583898621,64.44891791949311
9698,"Pas vu, pas pris",,,,64.44871151253267,64.44871151253267
40452,The Adventures of Elmo in Grouchland,59.0,77.0,62.0,59.792832435850336,64.44820810896259
1055,Miles Ahead,64.0,,,64.8929676446031,64.44648382230156
20176,Bez svideteley,,,,64.44529582209206,64.44529582209206
27954,Signori si nasce,,,,64.44529582209206,64.44529582209206
30106,Pepe El Toro,,,,64.4451814347873,64.4451814347873
37592,Hawthorne of the U.S.A.,,,,64.4451814347873,64.4451814347873
33916,Pride of the Bowery,,,,64.4448691704785,64.4448691704785
30793,Only the Valiant,,,65.0,63.88516227262342,64.4425811363117
22464,Quatermass,,,,64.44179494201721,64.44179494201721
25308,Desperados: The Shadow of El Diablo,,,,64.44152172667481,64.44152172667481
31653,Four Faces West,,,,64.44085452777944,64.44085452777944
5484,Comment c'est loin,,,,64.43750574736504,64.43750574736504
15401,Rurouni Kenshin: New Kyoto Arc: The Chirps of Light,,,,64.4369252234647,64.4369252234647
34603,Officer Duck,,,,64.43631815818486,64.43631815818486
14208,Forced to Kill,,,67.0,61.87164861239804,64.43582430619902
15172,Requiem pour un beau sans-coeur,,,,64.43476777859105,64.43476777859105
19359,Jagode u grlu,,,,64.43476777859105,64.43476777859105
25914,Bokseri idu u raj,,,,64.4307197545088,64.4307197545088
35061,Wee Wee Monsieur,,,,64.42955143740872,64.42955143740872
36644,Cynara,,,,64.42731913160328,64.42731913160328
31474,Rotation,,,,64.42670249856474,64.42670249856474
17133,Pourvu qu'elles soient douces (Libertine II),,,,64.4235723027373,64.4235723027373
12787,Odilon Redon or The Eye Like a Strange Balloon Mounts Toward Infinity,,,,64.42190841145299,64.42190841145299
17428,Cannibal Tours,,,,64.42116169975304,64.42116169975304
29589,Billy Boy,,,,64.4200274370108,64.4200274370108
6212,101 Ways (The Things a Girl Will Do to Keep Her Volvo),,,67.0,61.83908155736298,64.4195407786815
27883,Kanoon,,,,64.41863305196745,64.41863305196745
21757,Serial,,,,64.41787899718847,64.41787899718847
11623,Hollow Reed,,83.0,43.0,67.25353324298693,64.41784441432897
27552,Beep Prepared,,,,64.41386422222399,64.41386422222399
37587,Eyes of Youth,,,,64.41345464429368,64.41345464429368
5174,Gabriela,,,63.0,65.82572909895117,64.41286454947559
5529,Maniacts,,,67.0,61.823881272182064,64.41194063609103
5589,Mowaten we mokhber we haramy,,,,64.40667253052989,64.40667253052989
23476,Noce i dnie,,,,64.40665199761385,64.40665199761385
36203,Nell Gwyn,,,,64.40629757786601,64.40629757786601
15436,Black Magic Woman,,,71.0,57.81158815690454,64.40579407845227
28628,Blue Murder at St. Trinian's,,,65.0,63.809809404700005,64.40490470235
23180,La piovra 8 - Lo scandalo,,,,64.40439729249518,64.40439729249518
24285,Bij de beesten af,,,,64.40439729249518,64.40439729249518
19185,Billy the Kid and the Green Baize Vampire,,,67.0,61.804057959062376,64.4020289795312
38210,Woman in Gold,51.0,54.0,80.0,72.59988978335679,64.3999724458392
25083,King: A Filmed Record... Montgomery to Memphis,,,,64.39995158774516,64.39995158774516
40090,Mirrormask,55.0,54.0,80.0,68.59732139863124,64.39933034965782
19877,Just the Way You Are,,,67.0,61.798366149880565,64.39918307494028
34651,Sea Scouts,,,,64.3951992228684,64.3951992228684
34934,Mutts to You,,,,64.39285838545878,64.39285838545878
16341,Masters of Menace,,,68.0,60.78540862555848,64.39270431277924
27771,Zip 'N Snort,,,,64.38891819129256,64.38891819129256
981,Light Is Calling,,,,64.38891819129256,64.38891819129256
12569,Home for the Holidays,56.0,63.0,73.0,65.55307791640917,64.38826947910229
23490,Pastorali,,,,64.38759085693091,64.38759085693091
15519,Death in Brunswick,,,65.0,63.77433228214631,64.38716614107315
19438,Nije lako sa muskarcima,,,,64.38655709343607,64.38655709343607
40326,The Salton Sea,41.0,62.0,83.0,71.54598485841447,64.38649621460362
6876,Kanak Attack,,,,64.38443413278875,64.38443413278875
21016,...All the Marbles,,,66.0,62.767986808745526,64.38399340437276
15262,Tango Argentino,,,64.0,64.76755526011226,64.38377763005613
32316,Lonesome Lenny,,,,64.38323359964137,64.38323359964137
17816,Shayad Vaghti Deegar,,,,64.38231687705152,64.38231687705152
10595,Julian Po,,,67.0,61.762149742717305,64.38107487135865
31712,Little 'Tinker,,,,64.37723062436024,64.37723062436024
30865,Strip the City,,,,64.37709078926879,64.37709078926879
28667,Devushka bez adresa,,,,64.37703643396146,64.37703643396146
37366,Putting Pants on Philip,,,,64.37689875676148,64.37689875676148
38366,Sanctuary; Quite a Conundrum,,,67.0,61.753606680369316,64.37680334018467
22402,Maden,,,,64.37400350688833,64.37400350688833
38507,Mandela: Long Walk to Freedom,60.0,59.0,68.0,70.49536090499136,64.37384022624784
20172,Belye rosy,,,,64.37306497160756,64.37306497160756
29057,Hooked Bear,,,,64.37306497160756,64.37306497160756
13511,Kozijat rog,,,,64.37306497160756,64.37306497160756
10954,Sara,,,,64.37280510631317,64.37280510631317
4481,Tattoo,66.0,68.0,60.0,63.48703783524286,64.37175945881071
6241,76-89-03,,,,64.3717495157726,64.3717495157726
37300,Ko-Ko's Earth Control,,,,64.37122015004692,64.37122015004692
32198,Black Angel,,,62.0,66.7380069698685,64.36900348493424
9248,Escape from Wildcat Canyon,,,67.0,61.73681443706162,64.3684072185308
9555,Madelief: Krassen in het tafelblad,,,,64.36827225406239,64.36827225406239
16701,Bespredel,,,,64.36645611056755,64.36645611056755
28395,Hot Spell,,,,64.3652021626407,64.3652021626407
34845,Goonland,,,,64.36330916681555,64.36330916681555
32778,Donald's Off Day,,,,64.3611562063997,64.3611562063997
34395,Window Cleaners,,,,64.36065326233863,64.36065326233863
27952,Seven Ways from Sundown,,,,64.36065326233863,64.36065326233863
18003,Back to the Beach,,71.0,63.0,59.07653975363347,64.3588465845445
5608,My X-Girlfriend's Wedding Reception,,,67.0,61.716648575477244,64.35832428773863
12136,Unhook the Stars,,82.0,46.0,65.07283673829706,64.35761224609901
17666,Man spricht deutsh,,,,64.35758587139858,64.35758587139858
36137,Housewife,,,,64.35716299905289,64.35716299905289
18784,"The Girl, the Gold Watch & Everything",,,,64.35431335594441,64.35431335594441
40539,Father's Day,,71.0,61.0,61.05988214717531,64.35329404905843
35723,"Whoops, I'm an Indian!",,,,64.34995400253912,64.34995400253912
30537,Two Chips and a Miss,,,,64.34995400253912,64.34995400253912
29360,Historias de la radio,,,,64.34995400253912,64.34995400253912
28278,Yesterday's Enemy,,,,64.34890389031841,64.34890389031841
1438,Stratosphere Girl,,,65.0,63.6971911781703,64.34859558908515
3293,Australian Rules,,,,64.3485476229405,64.3485476229405
20068,Swing Shift,,92.0,41.0,60.042160304148325,64.34738676804945
28955,Barbecue Brawl,,,,64.34535385461523,64.34535385461523
26470,Vertikal,,,,64.34535385461523,64.34535385461523
32740,Buckaroo Bugs,,,,64.34535385461523,64.34535385461523
34824,Flat Foot Stooges,,,,64.34521738021225,64.34521738021225
25182,Spring and Port Wine,,,,64.34501663367921,64.34501663367921
40674,The Toxic Avenger,,68.0,63.0,62.03391561142066,64.34463853714023
16566,Tourfilm: R.E.M.,,,,64.34451238941283,64.34451238941283
26104,Report,,,65.0,63.68843318170466,64.34421659085233
4191,Poppitz,,,,64.34334075098283,64.34334075098283
15901,Subspecies,,80.0,54.0,59.028261340324164,64.34275378010805
8699,Stuff,,,,64.33926428767501,64.33926428767501
19430,Muthal Mariyathai,,,,64.33926428767501,64.33926428767501
24519,San Michele aveva un gallo,,,,64.33722847292283,64.33722847292283
5870,Series 7: The Contenders,55.0,70.0,67.0,65.34816847498607,64.33704211874652
4935,Chico,,,,64.33613694173698,64.33613694173698
29725,Knock on Wood,,,64.0,64.6713052040921,64.33565260204605
33443,"Hold the Lion, Please",,,,64.3345587809268,64.3345587809268
16048,Black Jack,,,,64.33216523440933,64.33216523440933
16984,Kogel-mogel,,,,64.33216523440933,64.33216523440933
28969,Blue Cat Blues,,,,64.32942206222913,64.32942206222913
26204,Anupama,,,,64.32893567140849,64.32893567140849
2539,Mission: Space,,,,64.32880071977266,64.32880071977266
24039,Ganja & Hess,,83.0,48.0,61.98142337186604,64.32714112395534
32107,Slap Happy Lion,,,,64.32689780604287,64.32689780604287
20460,Secerna vodica,,,,64.32689780604287,64.32689780604287
25544,Zaseda,,,,64.32448505319968,64.32448505319968
15812,Piata Universitatii - Romania,,,,64.32389701330601,64.32389701330601
29767,No Barking,,,,64.32387389656296,64.32387389656296
12100,Tierra de lobos,,,,64.32387389656296,64.32387389656296
35759,Balloon Land,,,,64.32387389656296,64.32387389656296
31636,Drip Dippy Donald,,,,64.32286469568432,64.32286469568432
12516,Gagarin,,,,64.32226987950851,64.32226987950851
22418,Movie Movie,,,65.0,63.64294826449299,64.3214741322465
9935,Summer of the Monkeys,,,66.0,62.639755302816766,64.31987765140838
262,3-Way (The Golden Rule),,,,64.31894464873008,64.31894464873008
31530,Too Late for Tears,,,60.0,68.63773200874925,64.31886600437463
3179,(A)Torzija,,,,64.31852156707286,64.31852156707286
38523,A True Story,,,67.0,61.636874809609154,64.31843740480457
2070,Evil Cult,,,68.0,60.631017794367935,64.31550889718397
22150,Sunnyside,,,63.0,65.63037792599842,64.3151889629992
20845,Moj tata na odredjeno vreme,,,,64.31375423383741,64.31375423383741
27031,All the Way Home,,,,64.31316262976858,64.31316262976858
32759,Commando Duck,,,,64.31275394123732,64.31275394123732
11523,Flame,,,,64.31275394123732,64.31275394123732
21332,Ripley's Believe It or Not!,,,,64.31127557453067,64.31127557453067
2804,Rockfish,,,,64.30953170550998,64.30953170550998
2828,Sansa,,,,64.30779707240588,64.30779707240588
30818,Rabbit Every Monday,,,,64.30765238918089,64.30765238918089
21282,Not a Love Story: A Film About Pornography,,,67.0,61.61514306498043,64.30757153249021
24684,Diamonds Are Forever,,67.0,59.0,66.92024350523417,64.30674783507806
33339,Bellboy Donald,,,,64.30589268678725,64.30589268678725
17954,Zaboravljeni,,,,64.30524790059037,64.30524790059037
31290,"Bye, Bye Bluebeard",,,,64.30460594982712,64.30460594982712
33965,So Long Mr. Chumps,,,,64.30460594982712,64.30460594982712
35953,Peter Ibbetson,,,61.0,67.60816990813223,64.30408495406611
11667,It's My Party,,47.0,78.0,67.90747513857282,64.3024917128576
29462,Pup on a Picnic,,,,64.3024248827102,64.3024248827102
11980,Season's Greetings,,,,64.30195497660301,64.30195497660301
32273,Hare Remover,,,,64.2980126310919,64.2980126310919
39873,Come Early Morning,64.0,83.0,48.0,62.19040877113244,64.2976021927831
6193,Zen and the Art of Landscaping,,,,64.2970460483767,64.2970460483767
8426,Oriundi,,,,64.2970460483767,64.2970460483767
24091,Juvenile Court,,,,64.29446053513382,64.29446053513382
2745,Profesionalac,,,,64.29446053513382,64.29446053513382
29011,Down Beat Bear,,,,64.29438466115322,64.29438466115322
25364,Invocation of My Demon Brother,,,64.0,64.5873740313779,64.29368701568896
30162,So Big,,,,64.29336560240063,64.29336560240063
11943,Reggie's Prayer,,,67.0,61.586379552391534,64.29318977619576
28649,China Gate,,,,64.29312486958827,64.29312486958827
24577,Ukroshcheniye ognya,,,,64.29166055707,64.29166055707
29632,Design for Leaving,,,,64.29128296262944,64.29128296262944
4424,Squash,,,,64.29106108511445,64.29106108511445
6635,Faces of Gore 2,,,67.0,61.5816878231918,64.2908439115959
9662,Okraina,62.0,,,66.58098959608593,64.29049479804297
33595,Smart Alecks,,,,64.29012135316948,64.29012135316948
17076,New York Stories,,73.0,56.0,63.86706322957924,64.28902107652641
19,Anthony Zimmer,,,64.0,64.57704237105783,64.28852118552891
17966,*batteries not included,,64.0,64.0,64.8654754065723,64.28849180219076
35882,Komposition in Blau,,,,64.28687341309734,64.28687341309734
8993,Babymother,48.0,,83.0,61.860112266638126,64.28670408887938
35225,Little Hiawatha,,,,64.28615770060443,64.28615770060443
2953,Summer Solstice,,,,64.28545442834117,64.28545442834117
27635,Junglee,,,,64.28504452134857,64.28504452134857
18620,Anne Trister,,,,64.28473367022066,64.28473367022066
17542,Fontan,,,,64.28473367022066,64.28473367022066
30300,Corny Casanovas,,,,64.28370450500007,64.28370450500007
10067,Why Do Fools Fall in Love,,54.0,76.0,62.85015702033694,64.28338567344565
27420,My Geisha,,,65.0,63.56336791550501,64.2816839577525
20075,Tasio,,,,64.28036595526083,64.28036595526083
2013,Dive,,,,64.28015350581659,64.28015350581659
25695,Kiru,,,,64.28015350581659,64.28015350581659
7293,Seventeen Again,,,67.0,61.55859033904459,64.2792951695223
20393,Now and Forever,,,65.0,63.55665452940643,64.27832726470322
38460,About Last Night,62.0,69.0,65.0,61.11179141373371,64.27794785343343
26150,Tonite Let's All Make Love in London,,,,64.27787809355414,64.27787809355414
13821,Street Pirates,,,,64.27664191072162,64.27664191072162
14797,Classic Queen,,,,64.27613687690834,64.27613687690834
31095,Les petits meurtres d'Agatha Christie,,,,64.27611623071574,64.27611623071574
18366,Oktoberfest,,,,64.27568171130164,64.27568171130164
24600,Where Does It Hurt?,,,67.0,61.54927819645713,64.27463909822856
35060,Volga - Volga,,,,64.27057812905026,64.27057812905026
20174,Betaab,,,65.0,63.53809791402372,64.26904895701186
33202,Phony Express,,,,64.26788097236434,64.26788097236434
37544,I Do,,53.0,73.0,66.80285119756347,64.2676170658545
16761,Chances Are,,64.0,65.0,63.79893919200335,64.26631306400112
15026,Maledetto il giorno che t'ho incontrato,,,,64.26605611828414,64.26605611828414
20877,Personal Best,,77.0,53.0,62.79815435308578,64.26605145102859
973,Let's Rock Again!,,,,64.26586115860528,64.26586115860528
29432,My Sister Eileen,,,63.0,65.52528892181515,64.26264446090758
35073,"Wynken, Blynken & Nod",,,,64.2623215740977,64.2623215740977
21774,Solo Sunny,,,,64.2623215740977,64.2623215740977
32311,Lighthouse Keeping,,,,64.26159480864749,64.26159480864749
21403,Umrao Jaan,,,70.0,58.51717390676362,64.25858695338181
9379,Head On,,,,64.25765465214654,64.25765465214654
27084,Dog Star Man: Part II,,,,64.25732943922714,64.25732943922714
30761,Ma and Pa Kettle Back on the Farm,,,64.0,64.5146496232797,64.25732481163985
28267,Upstairs and Downstairs,,,,64.25688774952866,64.25688774952866
27398,Lonely Boy,,,,64.25557740848616,64.25557740848616
26815,Dog Star Man: Part IV,,,,64.25482586044049,64.25482586044049
31421,Mr. Belvedere Goes to College,,,,64.25418962255442,64.25418962255442
27890,Let No Man Write My Epitaph,,,,64.25377468006532,64.25377468006532
29299,Cellbound,,,,64.25329231682356,64.25329231682356
35465,Christmas Comes But Once a Year,,,,64.25217496057525,64.25217496057525
19315,Ghulami,,,,64.25217496057525,64.25217496057525
20871,Pagliacci,,,,64.25153668004307,64.25153668004307
20098,U2: Unforgettable Fire,,,,64.25153668004307,64.25153668004307
37650,Gretchen the Greenhorn,,,,64.25090066412427,64.25090066412427
25707,"Live a Little, Love a Little",,,68.0,60.498898543302516,64.24944927165126
6350,My Best Friend's Wedding,50.0,71.0,73.0,62.99353834164714,64.24838458541178
27222,Tere Ghar Ke Samne,,,,64.24833548521461,64.24833548521461
2321,Intolerable Cruelty,71.0,75.0,48.0,62.99173597701143,64.24793399425286
35691,Toby Tortoise Returns,,,,64.24760793827326,64.24760793827326
26504,Beach Blanket Bingo,,80.0,54.0,58.739544404199286,64.24651480139975
12107,Tin Cup,60.0,69.0,65.0,62.98361020759525,64.24590255189881
4537,Training Wheels,,,,64.24431143852442,64.24431143852442
38594,Man of Steel,55.0,55.0,75.0,71.97669752409062,64.24417438102266
38352,The Maze Runner,56.0,65.0,68.0,67.97632840381897,64.24408210095474
13976,Aa Okkati Adakku,,,,64.24346820296863,64.24346820296863
20978,Ulysse,,,,64.243242696345,64.243242696345
32893,No Dough Boys,,,,64.24288952098638,64.24288952098638
31818,Soup's On,,,,64.24288952098638,64.24288952098638
33764,Flying Wild,,,,64.24101115838596,64.24101115838596
38977,Everything Must Go,65.0,75.0,53.0,63.95229147450146,64.23807286862537
31800,Shivering Sherlocks,,,,64.23743677473544,64.23743677473544
26794,Canon,,,,64.23743677473544,64.23743677473544
33740,Dick Tracy vs. Crime Inc.,,,,64.23655970470463,64.23655970470463
8201,Kleingeld,,,,64.23655970470463,64.23655970470463
26848,Girl with Green Eyes,,,64.0,64.47238495334348,64.23619247667173
39279,The Imaginarium of Doctor Parnassus,65.0,64.0,60.0,67.94232575435417,64.23558143858854
23535,Shinkansen daibakuha,,,64.0,64.47075661646284,64.23537830823142
26252,Deadlier Than the Male,,,65.0,63.46604767752309,64.23302383876154
26294,Hideg napok,,,,64.23264836521676,64.23264836521676
6293,Angelus,,,,64.23197723378512,64.23197723378512
36483,Mickey's Gala Premier,,,,64.23197723378512,64.23197723378512
30258,Baiju Bawra,,,,64.23087671750642,64.23087671750642
28188,People Are Bunny,,,,64.2303793629552,64.2303793629552
29895,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,,63.0,64.0,65.68589107717393,64.22863035905799
21124,Eaux profondes,,,,64.22777210357766,64.22777210357766
34921,Mickey's Parrot,,,,64.22624834040757,64.22624834040757
25192,Take a Girl Like You,,,,64.22624834040757,64.22624834040757
22520,Sweeney 2,,,65.0,63.44995822064689,64.22497911032345
